__id__,canal,cantidad,company,cp,createdAt,daysToDelivery,error,errorMessage,fechaCompra,fechaEstimada,fulfillmentType,isFlash,isMarketplace,noPedido,plan,productType,sku,storeSelected,tipoPago,edd1,edd2
05eKtPphEkp48ufFP64H,WEB,1,LP,5348,__Timestamp__2025-05-07T14:15:57.885Z,12,,,__Timestamp__2025-05-07T14:15:49.000Z,19 de mayo-22 de mayo,Liverpool_CNC_PICK_PACK,,FALSE,7550001510,A,Soft Line,74917518,2,creditCard,19/05/2025,22/05/2025
05gH4mutvmi98aUtmDv3,APV AND,1,LP,73657,__Timestamp__2025-05-12T16:33:40.568Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,6690000218,B,,1031991036,103,Efectivo,,
05h8MD6vqpVtfb2cmVx0,WEB,2,LP,31626,__Timestamp__2024-12-18T02:38:38.856Z,0,,,__Timestamp__2024-12-18T02:38:24.000Z,06 de enero-16 de enero,Fulfillment_Type_Liverpool,,FALSE,6420000207,B,Soft Line,1005764773,N/A,creditCard,,
05pXZWDnprajJ4o8q7lN,APV AND,1,LP,52040,__Timestamp__2025-01-30T18:31:46.602Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,2730000200,B,,1029124791,103,Efectivo,,
05qqSFrNSwICyTKywBYD,WEB,2,LP,31624,__Timestamp__2024-12-18T01:50:35.607Z,0,,,__Timestamp__2024-12-18T01:50:19.000Z,06 de enero-16 de enero,Fulfillment_Type_Liverpool,,FALSE,320000194,B,Soft Line,1005764773,N/A,creditCard,,
05rWo9r38XlQ5e2vPLbU,WEB,1,SBB,58000,__Timestamp__2024-10-22T18:58:56.201Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2024-10-22T18:58:43.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1932350354,null,Big Ticket,SB5000217087,N/A,creditCard,,
05wAMsO9TliilPZqCqVK,WEB,3,SBB,50160,__Timestamp__2025-01-30T13:08:19.320Z,N/A,3,Parametros no validos por el OMS / El SKU no esta dado de alta en OMS,__Timestamp__2025-01-30T13:08:08.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,sg1947910012,null,Big Ticket,SB5000195067,N/A,creditCard,,
05zTZtbnmCY11o2NOBqZ,APV AND,1,LP,72447,__Timestamp__2025-05-13T00:10:26.720Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,4820000580,B,,1031991036,103,Efectivo,,
062P6UOiKFAkLDvdXZRH,APP,1,SBB,1460,__Timestamp__2025-05-19T17:55:45.624Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2025-05-19T17:55:29.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1969340129,null,Soft Line,SB5000217273,N/A,paypal,,
062s97QZ5oAMChOH0AW6,APP,1,LP,5348,__Timestamp__2024-07-25T16:29:12.305Z,0,,,__Timestamp__2024-07-25T16:29:01.000Z,25 de julio,Fulfillment_Type_Liverpool,,FALSE,2820000160,null,Soft Line,63754307,7,creditCard,,
065tVYUxtPPKeNgVGyZ8,WEB,1,LP,5348,__Timestamp__2024-09-25T13:42:03.047Z,0,,,__Timestamp__2024-09-25T13:41:53.000Z,25 de septiembre,Fulfillment_Type_Liverpool,,FALSE,630000156,null,Soft Line,68008417,2,creditCard,,
067UALnJrdjsQiEJqPI8,APP,1,LP,11560,__Timestamp__2024-07-31T14:30:29.196Z,0,,,__Timestamp__2024-07-31T14:30:19.000Z,31 de julio,Fulfillment_Type_Liverpool,,FALSE,6540000177,null,Soft Line,1029818629,3,creditCard,,
068KJeQZSqPXY0aHOBO0,WEB,1,LP,55740,__Timestamp__2025-03-04T16:55:26.053Z,3,,,__Timestamp__2025-03-04T16:55:20.000Z,06 de marzo-09 de marzo,Liverpool_CNC_PICK_PACK,,FALSE,3040000241,A,Soft Line,1026839188,170,paypal,06/03/2025,09/03/2025
06D9MSzl2MstMDbMsT5C,WEB,1,LP,11320,__Timestamp__2025-05-15T00:41:30.955Z,0,,,__Timestamp__2025-05-15T00:40:46.000Z,15 de mayo,Fulfillment_Type_Liverpool,,FALSE,6490000221,A,Soft Line,1016180111,1,creditCard,15/05/2025,15/05/2025
06Dfvfb7o8mLzuZ4QWAp,APV AND,1,LP,14300,__Timestamp__2025-04-30T22:43:05.177Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,5530000220,B,,1031991036,103,Efectivo,,
06FavUwStIdH5j4prC1A,APV AND,1,LP,45020,__Timestamp__2024-12-11T17:55:00.191Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039824741,B,,1009003840,103,Efectivo,,
06JBkpEowmH70jqYaUp2,WEB,6,LP,3020,__Timestamp__2025-03-03T16:41:29.837Z,0,,,__Timestamp__2025-03-03T16:41:26.000Z,13 de marzo-02 de abril,Liverpool_CNC_PICK_PACK,,FALSE,740000193,B,Soft Line,1029947992,,creditCard,13/03/2025,02/04/2025
06JIc8ZhZSnKvP5PhHnL,APV AND,1,LP,1030,__Timestamp__2025-02-07T19:03:24.948Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,2920000201,B,,1030508871,103,Efectivo,,
06LEo8UQZ0QWAIQtmB3r,WEB,1,LP,7109,__Timestamp__2025-05-13T18:37:06.486Z,0,,,__Timestamp__2025-05-13T18:36:50.000Z,16 de mayo-19 de mayo,Fulfillment_Type_Liverpool,,TRUE,7050000232,null,Big Ticket,1032779332,N/A,paypal,16/05/2025,19/05/2025
06NbMO3HfSPW0V86lrQJ,APV AND,1,LP,30797,__Timestamp__2025-01-20T16:49:48.316Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,5850000185,B,,1033130836,103,Efectivo,Jue 18 julio,Dom 21 julio
06PsT4CVaIcg1F5VDAYz,WEB,3,LP,8100,__Timestamp__2024-09-11T22:03:14.108Z,0,,,__Timestamp__2024-09-11T22:03:04.000Z,12 de septiembre,Fulfillment_Type_Liverpool,,FALSE,8730000179,null,Soft Line,1029124821,170,creditCard,,
06QdPkMALBCUbnzMmBQR,APV AND,1,LP,73657,__Timestamp__2025-05-12T16:27:16.540Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,8640000210,B,,1029124783,103,Efectivo,,
06gABNRpqXXV2brDxFI3,APV AND,1,LP,14300,__Timestamp__2024-11-11T02:50:20.631Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,8180000173,B,,1029124791,103,Efectivo,,
06inCHlz3vqbAIx6Hz4m,WEB,1,LP,38000,__Timestamp__2025-02-07T16:10:43.342Z,1,,,__Timestamp__2025-02-07T16:10:39.000Z,08 de febrero-12 de febrero,Fulfillment_Type_Liverpool,,FALSE,2760000212,A,Soft Line,1030508871,4,creditCard,08/02/2025,12/02/2025
06mH2VcJ7ijmOdWpvYeP,WEB,100,LP,21200,__Timestamp__2024-10-14T15:01:15.137Z,0,,,__Timestamp__2024-10-14T15:01:01.000Z,03 de noviembre-13 de noviembre,Fulfillment_Type_Liverpool,,FALSE,4910000210,null,Soft Line,53176968,N/A,creditCard,,
06pfQCzyjfhLbFuqq5lC,WEB,2,LP,3310,__Timestamp__2025-05-13T17:53:54.739Z,N/A,,,__Timestamp__2025-05-13T17:53:44.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,9800129679,null,Big Ticket,1031959531,N/A,creditCard,,
06t2UaeTG9fr9zQ11IiU,APP,1,LP,3100,__Timestamp__2024-09-18T18:12:47.558Z,N/A,3,,__Timestamp__2024-09-18T18:12:26.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,9613612747,null,Big Ticket,77037497,N/A,creditCard,,
06vh2S2TTnDyMRdCisnM,APV AND,4,LP,42080,__Timestamp__2024-12-05T17:37:15.344Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,6660000199,B,,1032902274,103,Efectivo,,
070PGfE3eD0uCrADbdyG,WEB,3,LP,5348,__Timestamp__2024-08-07T02:31:36.075Z,3,,,__Timestamp__2024-08-07T02:31:27.000Z,07 de agosto-10 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,7700000138,null,Soft Line,1029124791,103,creditCard,,
072IFh3CTWxVrWvrrLXk,APV AND,1,LP,03330+,__Timestamp__2024-08-27T00:29:51.204Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,8680000185,B,,1029124791,103,Efectivo,,
0756vIc9gPA5lSTVZ24Y,WEB,1,LP,22890,__Timestamp__2024-09-04T23:44:31.121Z,3,,,__Timestamp__2024-09-04T23:44:18.000Z,14 de septiembre-17 de septiembre,Fulfillment_Type_Liverpool,,FALSE,2470000189,null,Soft Line,1031991044,125,creditCard,,
079qwlQaMZqbNb9aREDH,WEB,1,LP,67118,__Timestamp__2025-03-11T23:13:42.515Z,N/A,3,,__Timestamp__2025-03-11T23:13:34.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,9800080724,null,Big Ticket,1031109317,N/A,paypal,,
07BN0kjQ0VI9UA1qGPLa,WEB,3,LP,11000,__Timestamp__2024-08-19T19:05:34.005Z,0,,,__Timestamp__2024-08-19T19:05:24.000Z,19 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,8150000158,null,Soft Line,1029124791,3,creditCard,,
07Jre7RTwANAAWgmM6f2,WEB,4,LP,2300,__Timestamp__2025-04-24T18:12:16.840Z,0,,,__Timestamp__2025-04-24T18:12:13.000Z,24 de abril-27 de abril,Fulfillment_Type_Liverpool,,FALSE,430000217,A,Soft Line,88451295,3,OPENPAY_STORE,,
07OK0UD4L0zyaOffC8ff,WEB,1,SBB,6080,__Timestamp__2024-11-29T17:03:15.540Z,0,,,__Timestamp__2024-11-29T17:03:11.000Z,19 de diciembre-29 de diciembre,Fulfillment_Type_Liverpool,,FALSE,sg1939560194,null,Soft Line,SB5000239897,N/A,creditCard,,
07QVp1S8QxZLoJ9qObsQ,WEB,1,LP,1400,__Timestamp__2025-03-10T14:08:40.222Z,4,,,__Timestamp__2025-03-10T14:08:37.000Z,14 de marzo-18 de marzo,Fulfillment_Type_Liverpool,,FALSE,8840000211,A,Soft Line,63754307,125,creditCard,14/03/2025,18/03/2025
07YF5BgaK3UaVW1YulqP,APV AND,1,LP,1400,__Timestamp__2024-08-29T16:32:49.724Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,%220280000181%22,B,,1029124791,103,Efectivo,,
07Z8AbnzUJP16QB3dJaR,APV AND,1,LP,52040,__Timestamp__2025-03-12T17:02:05.243Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,5540000231,B,,1029124791,103,Efectivo,,
07bIcQmTO8nJeUxGW9yo,APV AND,1,LP,52040,__Timestamp__2025-02-05T15:50:28.845Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,6410000210,B,,1029124791,103,Efectivo,,
07bzOyYu0dGRCIklMTQt,WEB,3,LP,55300,__Timestamp__2025-03-12T17:40:14.670Z,N/A,3,,__Timestamp__2025-03-12T17:40:08.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,9800081649,null,Big Ticket,1030514978,N/A,creditCard,,
07ekbwnDCWKHZ24y28M2,WEB,3,LP,49868,__Timestamp__2024-11-04T16:26:15.350Z,0,,,__Timestamp__2024-11-04T16:26:03.000Z,24 de noviembre-04 de diciembre,Fulfillment_Type_Liverpool,,FALSE,700000159,null,Soft Line,1029124821,N/A,creditCard,,
07mRdTERACGmE9mmE1qm,APP,1,SBB,55300,__Timestamp__2025-03-12T16:04:17.730Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2025-03-12T16:02:34.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1956170075,null,Big Ticket,SB5000195318,N/A,creditCard,,
07xoABY3Joa28fpeDU6i,WEB,1,LP,31130,__Timestamp__2024-06-25T18:41:45.429Z,3,,,25 de junio de 2024 12:41,03 de julio-06 de julio,Fulfillment_Type_Liverpool,,FALSE,4130000156,null,Soft Line,1026412311,125,creditCard,,
07y1RMoHTEszH5zRUuIe,APV AND,2,LP,3100,__Timestamp__2024-08-28T14:41:05.146Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,8690000172,B,,37337919,103,Efectivo,,
081GKuDP0ApfEYn7SNFX,APP,3,LP,55075,__Timestamp__2025-01-23T16:08:48.647Z,0,,,__Timestamp__2025-01-23T16:08:44.000Z,31 de enero-08 de febrero,Liverpool_CNC_PICK_PACK,,FALSE,1410001663,B,Soft Line,1023719301,,creditCard,31/01/2025,08/02/2025
081tDB7g5b4oee7ak0mZ,WEB,1,LP,54000,__Timestamp__2024-11-27T17:58:11.557Z,10,,,__Timestamp__2024-11-27T17:58:00.000Z,30 de noviembre-10 de diciembre,Fulfillment_Type_Liverpool,,FALSE,9613686451,null,Big Ticket,1033037330,830,creditCard,,
08FDkvmVociu4TFSy7cm,WEB,1,SBB,1585,__Timestamp__2024-08-28T12:59:02.936Z,N/A,3,Parametros no validos por el OMS / El SKU no esta dado de alta en OMS,__Timestamp__2024-08-28T12:59:02.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,sg1831510076,null,Big Ticket,1030507548,N/A,creditCard,,
08KzM4YJZPKwyKDBdVQw,APV AND,1,LP,14300,__Timestamp__2024-12-05T16:42:08.832Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1430000207,B,,1032899117,103,Efectivo,,
08LPAeZabiUnf4KuSI2z,WEB,1,LP,52167,__Timestamp__2025-02-08T21:11:07.382Z,0,,,__Timestamp__2025-02-08T21:11:01.000Z,12 de febrero-15 de febrero,Fulfillment_Type_Liverpool,,TRUE,640000194,null,Soft Line,1030694909,N/A,creditCard,12/02/2025,15/02/2025
08PbjWSeMkJPM2HO4qOy,WEB,3,LP,3100,__Timestamp__2024-09-12T18:55:51.638Z,3,,,__Timestamp__2024-09-12T18:55:42.000Z,13 de septiembre-16 de septiembre,Fulfillment_Type_Liverpool,,FALSE,7510000172,null,Soft Line,1029124821,2,creditCard,,
08PqJ7sA6D91CTb46I7L,WEB,1,LP,5348,__Timestamp__2025-02-27T23:27:10.162Z,4,,,__Timestamp__2025-02-27T23:27:05.000Z,03 de marzo-07 de marzo,Fulfillment_Type_Liverpool,,FALSE,8590000193,A,Soft Line,63754307,125,creditCard,03/03/2025,07/03/2025
08Qs5iosdZO16hlNQnqI,WEB,1,LP,6720,__Timestamp__2024-12-30T17:15:10.980Z,0,,,__Timestamp__2024-12-30T17:14:55.000Z,05 de enero,Fulfillment_Type_Liverpool,,TRUE,3630000194,null,Soft Line,1030529851,N/A,creditCard,,
08S0QDZwyNr0HzdNkvF7,APV AND,2,LP,5348,__Timestamp__2025-01-28T22:07:04.019Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,3990000213,B,,12896964,103,Efectivo,,
08SsZyNmP4F045oEjKew,APV AND,1,LP,5348,__Timestamp__2024-12-20T16:24:37.438Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,5370000188,B,,4557573,103,Efectivo,,
08ZQdOLiXelT0QdyjaFz,APV AND,1,LP,52787,__Timestamp__2024-12-24T16:10:24.258Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,8580000222,B,,12439482,103,Efectivo,,
08fCgPkId4Og5XSNRvTV,APV AND,3,LP,53100,__Timestamp__2024-08-28T16:45:27.973Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,1110000187,B,,1031299540,103,Efectivo,,
08iiiW8Widcnx2oACQS5,APP,15,LP,57205,__Timestamp__2024-11-11T15:59:23.322Z,3,,,__Timestamp__2024-11-11T15:59:09.000Z,12 de noviembre-15 de noviembre,Fulfillment_Type_Liverpool,,FALSE,2850000204,null,Soft Line,18254751,1,creditCard,,
08mJlGwzGnrLZlgwa70T,WEB,3,LP,1100,__Timestamp__2024-09-11T20:06:17.170Z,3,,,__Timestamp__2024-09-11T20:06:07.000Z,12 de septiembre-15 de septiembre,Fulfillment_Type_Liverpool,,FALSE,4970000180,null,Soft Line,1029124821,2,creditCard,,
08pHZDmJScU0PuPqO8tS,APP,1,LP,11000,__Timestamp__2025-02-17T17:07:00.567Z,6,,,__Timestamp__2025-02-17T17:06:55.000Z,05 de marzo-11 de marzo,Fulfillment_Type_Liverpool,,FALSE,9800056393,A,Big Ticket,1031249828,98,creditCard,05/03/2025,11/03/2025
099ETB6LqVLU6m1pkwuU,WEB,1,LP,58350,__Timestamp__2024-11-19T23:50:39.601Z,3,,,__Timestamp__2024-11-19T23:50:28.000Z,28 de noviembre-01 de diciembre,Liverpool_CNC_PICK_PACK,,FALSE,1330000187,null,Soft Line,1033037062,125,creditCard,,
09ExhFLvZZhDoncsKKdD,APV AND,1,LP,14300,__Timestamp__2024-11-11T12:10:54.304Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,830001392,B,,1029124791,103,Efectivo,,
09IL6lRb3dTfNZ73qzbt,APV AND,2,LP,53100,__Timestamp__2024-08-28T15:53:42.003Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,%220110000174%22,B,,37337978,103,Efectivo,,
09LLMswfZ8NfNT5fl5e7,APV AND,1,LP,44100,__Timestamp__2024-10-16T19:19:20.080Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,830001385,B,,1029124821,103,Efectivo,,
09OGcJNLtP8TfUMUegpd,WEB,1,LP,11560,__Timestamp__2024-11-05T14:24:22.372Z,0,,,__Timestamp__2024-11-05T14:24:10.000Z,08 de noviembre-11 de noviembre,Fulfillment_Type_Liverpool,,TRUE,2620000195,null,Soft Line,1030694658,N/A,creditCard,,
09OUKpi66LaNospulvzB,WEB,1,LP,64508,__Timestamp__2024-11-27T14:37:57.632Z,0,,,__Timestamp__2024-11-27T14:37:47.000Z,27 de noviembre,Fulfillment_Type_Liverpool,,FALSE,4140000178,null,Soft Line,1019999889,31,creditCard,,
09OxdOcLdVivmDQAUrKx,APV AND,2,LP,44100,__Timestamp__2024-11-13T17:20:43.002Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039873508,B,,1011752973,103,Efectivo,,
09RR7Qogm3Py5m0VZWu2,APP,1,LP,6060,__Timestamp__2024-06-27T19:00:54.842Z,0,,,27 de junio de 2024 13:00,04 de julio-07 de julio,Fulfillment_Type_Liverpool,,TRUE,2130000165,null,Soft Line,1030694763,N/A,OPENPAY_STORE,,
09TvwhhhSWQB47JfqMcB,WEB,1,LP,44700,__Timestamp__2025-05-16T14:17:53.121Z,0,,,__Timestamp__2025-05-16T14:17:37.000Z,16 de mayo-19 de mayo,Liverpool_CNC_PICK_PACK,,FALSE,1420000194,A,Soft Line,90310,2,paypal,16/05/2025,19/05/2025
09YZG4OFFA8mGW8P2YjG,APP,1,SBB,11320,__Timestamp__2025-01-31T23:26:57.563Z,10,,,__Timestamp__2025-01-31T23:26:52.000Z,17 de febrero-27 de febrero,Fulfillment_Type_Liverpool,,FALSE,sg1948200166,A,Big Ticket,SB5000217141,830,creditCard,17/02/2025,27/02/2025
09YfejB1hAcJ3HD7FZMi,WEB,1,LP,1640,__Timestamp__2024-07-22T18:14:46.535Z,3,,,__Timestamp__2024-07-22T18:14:35.000Z,26 de julio-29 de julio,Fulfillment_Type_Liverpool,,FALSE,3890001023,null,Soft Line,1030800946,125,creditCard,,
09i0Ht1yfKiFvJEhfEFl,WEB,4,LP,7149,__Timestamp__2024-07-12T11:56:48.796Z,10,,,__Timestamp__2024-07-12T11:56:47.000Z,16 de julio-26 de julio,Fulfillment_Type_Liverpool,,FALSE,9613531509,null,Big Ticket,1032084644,830,creditCard,,
09kAsBhApM60bXez2lw0,APV AND,1,LP,14300,__Timestamp__2024-11-11T02:43:48.284Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,6130000179,B,,1029124791,103,Efectivo,,
09m15FleJJVyplD24HKu,WEB,1,LP,11000,__Timestamp__2025-02-06T23:07:24.768Z,0,,,__Timestamp__2025-02-06T23:07:20.000Z,06 de febrero-10 de febrero,Liverpool_CNC_PICK_PACK,,FALSE,8680000207,A,Soft Line,1001330931,3,creditCard,06/02/2025,10/02/2025
09rOZSAQ4Xy4LLscAE85,WEB,3,LP,31624,__Timestamp__2024-08-10T00:02:12.795Z,3,,,__Timestamp__2024-08-10T00:02:03.000Z,13 de agosto-16 de agosto,Fulfillment_Type_Liverpool,,FALSE,3540001391,null,Soft Line,1029124791,42,creditCard,,
09tMhbI6yuNkB7Puc95D,APV AND,1,LP,14300,__Timestamp__2024-11-11T06:53:11.848Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039948714,B,,1029124791,103,Efectivo,,
09uG2XGFb4deEeawl18O,APV AND,1,LP,14300,__Timestamp__2024-11-05T01:24:12.939Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,5760000213,B,,1029124791,103,Efectivo,,
09ve2DuotYqxBIzfTGrz,APV AND,1,LP,5348,__Timestamp__2024-12-20T18:01:12.811Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,4480000196,B,,4557573,103,Efectivo,,
0A0Uk356niFozVsjnOs7,WEB,2,LP,31626,__Timestamp__2024-09-23T17:05:35.918Z,3,,,__Timestamp__2024-09-23T17:05:26.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,8770000164,null,Soft Line,1029124783,895,creditCard,,
0ABcJIGRc8x41UUTVtwV,APP,6,LP,3100,__Timestamp__2025-01-30T22:37:54.798Z,0,,,__Timestamp__2025-01-30T22:37:52.000Z,07 de febrero-15 de febrero,Liverpool_CNC_PICK_PACK,,FALSE,6770000218,B,Soft Line,1029685165,,creditCard,07/02/2025,15/02/2025
0AJGP5IuztQS9Fsz7Gqm,WEB,1,LP,6000,__Timestamp__2024-12-23T23:41:51.715Z,0,,,__Timestamp__2024-12-23T23:41:33.000Z,12 de enero-23 de diciembre,Fulfillment_Type_Liverpool,,FALSE,5090000168,null,Soft Line,1021002107,N/A,creditCard,,
0ALIcabG9b4bCnIvKhpF,APV AND,1,LP,14300,__Timestamp__2024-11-11T03:30:40.131Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,580000181,B,,1029124791,103,Efectivo,,
0ALfZxX8lrAiYPrdBhNq,APP,1,LP,5348,__Timestamp__2024-09-19T15:50:37.385Z,0,,,__Timestamp__2024-09-19T15:50:30.000Z,19 de septiembre,Liverpool_CNC_PICK_PACK,,FALSE,3950000161,null,Soft Line,1000719117,7,creditCard,,
0ANSttm0VkmTJfmDucqh,APV AND,1,LP,5348,__Timestamp__2025-05-14T13:41:28.105Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,7770000204,B,,1031991036,103,Efectivo,,
0ANaICBxHDIUU2aF9r8X,WEB,3,SBB,1410,__Timestamp__2025-05-07T23:46:15.391Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2025-05-07T23:46:02.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1966760256,null,Big Ticket,SB5000200125,N/A,creditCard,,
0AOt8fwOipEu3h502uHg,WEB,3,LP,3330,__Timestamp__2024-08-15T20:17:42.690Z,3,,,__Timestamp__2024-08-15T20:17:33.000Z,16 de agosto-19 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,3510001188,null,Soft Line,1029124791,81,creditCard,,
0ARfBTSfAPIA1KCL1evz,MOBILE,1,LP,14100,__Timestamp__2024-10-08T02:14:21.206Z,10,,,__Timestamp__2024-10-08T02:13:59.000Z,09 de octubre-19 de octubre,Fulfillment_Type_Liverpool,,FALSE,9613627927,null,Big Ticket,1031109015,98,paypal,,
0AXK4LRmdszUXRnNKLat,APV AND,1,LP,86035,__Timestamp__2025-01-20T16:51:02.878Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,6250000186,B,,1033130861,103,Efectivo,Recibe mañana,18 de Julio
0AcqPTjTVGJ6aMDwnM18,WEB,1,SBB,1100,__Timestamp__2024-11-29T16:38:44.074Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2024-11-29T16:38:38.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1939560114,null,Soft Line,SB5000220851,N/A,creditCard,,
0AfH19p4ktoXwHxXBlTt,APV AND,1,LP,42808,__Timestamp__2025-03-06T17:44:15.220Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,8350000207,B,,4431499,103,Efectivo,,
0AkRfJpNVGzb69T578D4,WEB,2,LP,6060,__Timestamp__2025-03-03T14:21:30.046Z,3,,,__Timestamp__2025-03-03T14:21:25.000Z,07 de marzo-10 de marzo,Liverpool_CNC_PICK_PACK,,FALSE,8880000217,A,Soft Line,712787,125,creditCard,07/03/2025,10/03/2025
0AkkSsEPmI5TO6veJyCi,APV AND,1,LP,14300,__Timestamp__2024-11-09T09:55:54.958Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039251580,B,,1029124791,103,Efectivo,,
0Am3uROvUkYYV33jrxDz,WEB,1,LP,11560,__Timestamp__2025-05-08T21:25:11.849Z,N/A,3,,__Timestamp__2025-05-08T21:22:33.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,8770000203,null,Soft Line,66305660,N/A,creditCard,,
0AqIfPBOl3Gckq3L2s25,WEB,1,LP,5348,__Timestamp__2024-10-24T21:44:57.396Z,0,,,__Timestamp__2024-10-24T21:43:38.000Z,25 de octubre,Fulfillment_Type_Liverpool,,FALSE,7220000183,null,Soft Line,36120061,2,creditCard,,
0Avz8cHPvR9y0CJ0WnDJ,APV AND,1,LP,31607,__Timestamp__2025-01-16T19:07:03.406Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,290000188,B,,12439482,103,Efectivo,,
